Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/21/2020,AirNow,421250005,7,7.1,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
2/25/2020,AirNow,421250005,7,15.8,ug/m3 LC,59,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
2/26/2020,AirNow,421250005,7,8.3,ug/m3 LC,35,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
2/27/2020,AirNow,421250005,7,4.8,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
2/28/2020,AirNow,421250005,7,10.4,ug/m3 LC,43,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
2/29/2020,AirNow,421250005,7,6.6,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/3/2020,AirNow,421250005,7,6.9,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/6/2020,AirNow,421250005,7,9.4,ug/m3 LC,39,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/7/2020,AirNow,421250005,7,5.2,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/8/2020,AirNow,421250005,7,5.7,ug/m3 LC,24,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/9/2020,AirNow,421250005,7,10.3,ug/m3 LC,43,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/10/2020,AirNow,421250005,7,7.2,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/11/2020,AirNow,421250005,7,14.1,ug/m3 LC,55,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/12/2020,AirNow,421250005,7,12,ug/m3 LC,50,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/13/2020,AirNow,421250005,7,4.8,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/14/2020,AirNow,421250005,7,7.2,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/15/2020,AirNow,421250005,7,6.9,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/16/2020,AirNow,421250005,7,9.9,ug/m3 LC,41,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/17/2020,AirNow,421250005,7,8.8,ug/m3 LC,37,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/18/2020,AirNow,421250005,7,9,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/19/2020,AirNow,421250005,7,5.1,ug/m3 LC,21,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/20/2020,AirNow,421250005,7,5.3,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/21/2020,AirNow,421250005,7,6.3,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/22/2020,AirNow,421250005,7,7,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/23/2020,AirNow,421250005,7,5.5,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/24/2020,AirNow,421250005,7,8.6,ug/m3 LC,36,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/25/2020,AirNow,421250005,7,4.3,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/26/2020,AirNow,421250005,7,7.8,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/27/2020,AirNow,421250005,7,10.2,ug/m3 LC,43,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/28/2020,AirNow,421250005,7,10.5,ug/m3 LC,44,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/29/2020,AirNow,421250005,7,5.1,ug/m3 LC,21,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/30/2020,AirNow,421250005,7,3.2,ug/m3 LC,13,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
3/31/2020,AirNow,421250005,7,5.1,ug/m3 LC,21,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/1/2020,AirNow,421250005,7,4.7,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/2/2020,AirNow,421250005,7,4.7,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/3/2020,AirNow,421250005,7,4.9,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/4/2020,AirNow,421250005,7,8.5,ug/m3 LC,35,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/5/2020,AirNow,421250005,7,14.8,ug/m3 LC,57,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/6/2020,AirNow,421250005,7,7.7,ug/m3 LC,32,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/7/2020,AirNow,421250005,7,10.1,ug/m3 LC,42,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/8/2020,AirNow,421250005,7,6.4,ug/m3 LC,27,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/9/2020,AirNow,421250005,7,5.1,ug/m3 LC,21,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/10/2020,AirNow,421250005,7,4,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/11/2020,AirNow,421250005,7,7,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/12/2020,AirNow,421250005,7,9.6,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/13/2020,AirNow,421250005,7,3.2,ug/m3 LC,13,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/15/2020,AirNow,421250005,7,8.2,ug/m3 LC,34,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/16/2020,AirNow,421250005,7,8.9,ug/m3 LC,37,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/17/2020,AirNow,421250005,7,10.6,ug/m3 LC,44,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/18/2020,AirNow,421250005,7,8,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
4/19/2020,AirNow,421250005,7,8,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.146667,-79.902222
1/1/2020,AirNow,421255001,7,7.1,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/2/2020,AirNow,421255001,7,4.7,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/3/2020,AirNow,421255001,7,3.3,ug/m3 LC,14,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/4/2020,AirNow,421255001,7,6.8,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/5/2020,AirNow,421255001,7,6.4,ug/m3 LC,27,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/6/2020,AirNow,421255001,7,6.7,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/7/2020,AirNow,421255001,7,6.1,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/8/2020,AirNow,421255001,7,7.3,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/9/2020,AirNow,421255001,7,9.1,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/10/2020,AirNow,421255001,7,5,ug/m3 LC,21,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/11/2020,AirNow,421255001,7,3.4,ug/m3 LC,14,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/12/2020,AirNow,421255001,7,2.2,ug/m3 LC,9,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/13/2020,AirNow,421255001,7,6.6,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/14/2020,AirNow,421255001,7,12.8,ug/m3 LC,52,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/15/2020,AirNow,421255001,7,13.3,ug/m3 LC,54,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/16/2020,AirNow,421255001,7,9,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/17/2020,AirNow,421255001,7,5.1,ug/m3 LC,21,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/18/2020,AirNow,421255001,7,5.2,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/19/2020,AirNow,421255001,7,11,ug/m3 LC,46,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/20/2020,AirNow,421255001,7,9.9,ug/m3 LC,41,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/21/2020,AirNow,421255001,7,9.2,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/22/2020,AirNow,421255001,7,10.8,ug/m3 LC,45,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/23/2020,AirNow,421255001,7,11.3,ug/m3 LC,47,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/24/2020,AirNow,421255001,7,9.9,ug/m3 LC,41,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/25/2020,AirNow,421255001,7,4.3,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/26/2020,AirNow,421255001,7,5.8,ug/m3 LC,24,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/27/2020,AirNow,421255001,7,10.7,ug/m3 LC,45,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/28/2020,AirNow,421255001,7,8.8,ug/m3 LC,37,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/29/2020,AirNow,421255001,7,5.5,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/30/2020,AirNow,421255001,7,10,ug/m3 LC,42,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
1/31/2020,AirNow,421255001,7,16.7,ug/m3 LC,61,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/1/2020,AirNow,421255001,7,17.8,ug/m3 LC,63,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/2/2020,AirNow,421255001,7,6.9,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/3/2020,AirNow,421255001,7,4.4,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/4/2020,AirNow,421255001,7,5.9,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/5/2020,AirNow,421255001,7,5.4,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/6/2020,AirNow,421255001,7,4.2,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/7/2020,AirNow,421255001,7,4.3,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/8/2020,AirNow,421255001,7,9.7,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/9/2020,AirNow,421255001,7,10,ug/m3 LC,42,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/10/2020,AirNow,421255001,7,4,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/11/2020,AirNow,421255001,7,11.8,ug/m3 LC,49,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/12/2020,AirNow,421255001,7,14.2,ug/m3 LC,55,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/13/2020,AirNow,421255001,7,6.5,ug/m3 LC,27,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/14/2020,AirNow,421255001,7,4.6,ug/m3 LC,19,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/15/2020,AirNow,421255001,7,5.9,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/16/2020,AirNow,421255001,7,6.8,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/17/2020,AirNow,421255001,7,12.1,ug/m3 LC,51,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/18/2020,AirNow,421255001,7,8.7,ug/m3 LC,36,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/19/2020,AirNow,421255001,7,10.3,ug/m3 LC,43,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/20/2020,AirNow,421255001,7,6.8,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/21/2020,AirNow,421255001,7,9.8,ug/m3 LC,41,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/22/2020,AirNow,421255001,7,9.7,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/23/2020,AirNow,421255001,7,6.4,ug/m3 LC,27,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/24/2020,AirNow,421255001,7,8.2,ug/m3 LC,34,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/25/2020,AirNow,421255001,7,12,ug/m3 LC,50,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/26/2020,AirNow,421255001,7,7.4,ug/m3 LC,31,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/27/2020,AirNow,421255001,7,5.5,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/28/2020,AirNow,421255001,7,11,ug/m3 LC,46,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
2/29/2020,AirNow,421255001,7,6.7,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/1/2020,AirNow,421255001,7,6.5,ug/m3 LC,27,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/2/2020,AirNow,421255001,7,9.6,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/3/2020,AirNow,421255001,7,5.3,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/4/2020,AirNow,421255001,7,5.3,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/5/2020,AirNow,421255001,7,8.7,ug/m3 LC,36,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/6/2020,AirNow,421255001,7,9,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/7/2020,AirNow,421255001,7,5.2,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/8/2020,AirNow,421255001,7,5.2,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/9/2020,AirNow,421255001,7,9.9,ug/m3 LC,41,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/10/2020,AirNow,421255001,7,8.6,ug/m3 LC,36,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/11/2020,AirNow,421255001,7,15.4,ug/m3 LC,58,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/12/2020,AirNow,421255001,7,11.1,ug/m3 LC,46,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/13/2020,AirNow,421255001,7,4.2,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/14/2020,AirNow,421255001,7,6.1,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/15/2020,AirNow,421255001,7,7,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/16/2020,AirNow,421255001,7,6.6,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/17/2020,AirNow,421255001,7,8.6,ug/m3 LC,36,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/18/2020,AirNow,421255001,7,7.8,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/19/2020,AirNow,421255001,7,4.5,ug/m3 LC,19,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/20/2020,AirNow,421255001,7,4.8,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/21/2020,AirNow,421255001,7,6.4,ug/m3 LC,27,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/22/2020,AirNow,421255001,7,7,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/23/2020,AirNow,421255001,7,7.1,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/24/2020,AirNow,421255001,7,9.8,ug/m3 LC,41,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/25/2020,AirNow,421255001,7,5.2,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/26/2020,AirNow,421255001,7,5.4,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/27/2020,AirNow,421255001,7,10.9,ug/m3 LC,45,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/28/2020,AirNow,421255001,7,10.9,ug/m3 LC,45,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/29/2020,AirNow,421255001,7,5,ug/m3 LC,21,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/30/2020,AirNow,421255001,7,3.5,ug/m3 LC,15,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
3/31/2020,AirNow,421255001,7,5.3,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,125,Washington,40.445278,-80.420833
